10009_CRC-Prim-HE-03_009.tif_Row_301_Col_151.tif,0.0001431535,3685.1462,20744.047,1571.6614,0.0009885341,17.523767,14.307056,01_TUMOR
10062_CRC-Prim-HE-02_003b.tif_Row_1_Col_301.tif,0.00019398211,3891.8093,23171.615,1601.9324,0.0013177433,20.061733,14.337808,01_TUMOR
100B0_CRC-Prim-HE-09_009.tif_Row_1_Col_301.tif,0.00013624856,3641.0476,17527.354,1564.8765,0.00092414365,16.988285,14.295071,01_TUMOR
10104_CRC-Prim-HE-10_021.tif_Row_451_Col_1.tif,0.00015102729,3739.9805,19782.201,1579.9341,0.001059166,18.192997,14.332047,01_TUMOR
10142_CRC-Prim-HE-09_025.tif_Row_151_Col_151.tif,0.00013519342,3641.4888,19351.316,1564.9448,0.0009245664,16.993628,14.315331,01_TUMOR
101A0_CRC-Prim-HE-03_034.tif_Row_151_Col_1.tif,0.00015574868,3719.248,15672.0205,1576.8273,0.0010401154,17.939554,14.208043,01_TUMOR
1021F_CRC-Prim-HE-04_029.tif_Row_151_Col_1.tif,0.00012215605,3541.6077,13419.55,1549.1295,0.0007974483,15.791165,14.178397,01_TUMOR
10264_CRC-Prim-HE-07_025.tif_Row_1801_Col_1.tif,0.00011628731,3522.6587,8559.554,1546.0565,0.00079260825,15.564872,14.028025,01_TUMOR
10286_CRC-Prim-HE-01_002.tif_Row_301_Col_1.tif,0.00018582394,3863.8625,16230.319,1597.9802,0.0012676959,19.71631,14.04318,01_TUMOR
1030D_CRC-Prim-HE-02_031.tif_Row_151_Col_1.tif,0.00010830677,3479.5342,22634.344,1538.974,0.00070387963,15.052292,14.36216,01_TUMOR
103B7_CRC-Prim-HE-02_026.tif_Row_1_Col_451.tif,0.00013709544,3645.3984,20295.475,1565.5511,0.00093060086,17.041,14.332067,01_TUMOR
103F_CRC-Prim-HE-02_025.tif_Row_1_Col_301.tif,0.00014817226,3783.1577,22789.064,1586.3234,0.001134726,18.722294,14.363681,01_TUMOR
103F_CRC-Prim-HE-10_013.tif_Row_151_Col_1.tif,0.00010342794,3442.8452,13780.351,1532.8494,0.00067715574,14.619025,14.234876,01_TUMOR
10437_CRC-Prim-HE-02_028.tif_Row_151_Col_451.tif,9.851235e-05,3393.4404,14195.231,1524.4548,0.000621704,14.040015,14.256686,01_TUMOR
104D5_CRC-Prim-HE-09_024.tif_Row_451_Col_151.tif,0.000116276715,3528.0012,17771.297,1546.9253,0.0007736704,15.628611,14.29545,01_TUMOR
1055E_CRC-Prim-HE-01_027.tif_Row_151_Col_301.tif,0.00014553535,3667.246,11618.895,1568.9216,0.0009599804,17.3061,13.905694,01_TUMOR
105C1_CRC-Prim-HE-07_022.tif_Row_151_Col_1.tif,0.00012550574,3593.0132,11022.38,1557.3485,0.00086019596,16.4081,14.156782,01_TUMOR
1067D_CRC-Prim-HE-07_007.tif_Row_1_Col_151.tif,0.0001291225,3567.872,13387.999,1553.3501,0.00083775015,16.105835,14.064086,01_TUMOR
1084A_CRC-Prim-HE-01_040.tif_Row_301_Col_1.tif,0.00016716472,3778.224,13208.066,1585.5988,0.001128807,18.66172,14.088386,01_TUMOR
1085B_CRC-Prim-HE-02_034.tif_Row_1_Col_301.tif,0.00011906948,3522.1704,20452.822,1545.977,0.00077210425,15.55905,14.281381,01_TUMOR
108A5_CRC-Prim-HE-09_011.tif_Row_1_Col_301.tif,9.3837094e-05,3395.927,10519.37,1524.8815,0.0006249022,14.069031,14.225986,01_TUMOR
108B3_CRC-Prim-HE-05_013.tif_Row_1_Col_151.tif,0.00011156512,3482.8093,21201.283,1539.5162,0.00070519565,15.0911,14.343316,01_TUMOR
10982_CRC-Prim-HE-02_009b.tif_Row_1_Col_1.tif,0.00012881216,3602.1482,24254.203,1558.7914,0.00086672406,16.518171,14.369837,01_TUMOR
109F7_CRC-Prim-HE-01_044.tif_Row_301_Col_1.tif,0.00017277963,3806.703,20251.084,1589.7622,0.0011829784,19.011707,14.100047,01_TUMOR
10A26_CRC-Prim-HE-07_025.tif_Row_1801_Col_301.tif,0.00017305305,3814.3535,14268.368,1590.8728,0.0011734313,19.105856,14.234617,01_TUMOR
10A79_CRC-Prim-HE-04_032.tif_Row_301_Col_1.tif,0.00019033578,3903.4927,15885.679,1603.5719,0.0013330552,20.206297,14.258722,01_TUMOR
10B61_CRC-Prim-HE-09_022.tif_Row_301_Col_1.tif,8.960515e-05,3383.4229,36272.195,1522.7318,0.0005666907,13.9232645,14.408035,01_TUMOR
10B79_CRC-Prim-HE-05_013.tif_Row_1_Col_301.tif,0.000107135435,3457.221,22522.791,1535.2601,0.0006884303,14.78847,14.315436,01_TUMOR
10D60_CRC-Prim-HE-02_004.tif_Row_1_Col_151.tif,0.0001357884,3612.9915,15986.261,1560.4971,0.00089111493,16.648994,14.231865,01_TUMOR
10DD1_CRC-Prim-HE-01_015.tif_Row_151_Col_301.tif,0.00020856278,3944.736,16230.319,1609.3013,0.0013975449,20.71731,14.0793085,01_TUMOR
10E21_CRC-Prim-HE-07_022.tif_Row_751_Col_301.tif,0.00012732833,3602.8645,18349.238,1558.9043,0.00086524535,16.52681,14.255233,01_TUMOR
10FC7_CRC-Prim-HE-10_021.tif_Row_1_Col_151.tif,0.00013667156,3628.748,19428.916,1562.9626,0.0009016093,16.839403,14.268203,01_TUMOR
10FCE_CRC-Prim-HE-02_003b.tif_Row_151_Col_601.tif,9.59584e-05,3394.5186,6756.725,1524.6399,0.00063197134,14.052592,14.0732355,01_TUMOR
11039_CRC-Prim-HE-07_025.tif_Row_1051_Col_451.tif,0.00017292287,3813.7698,14268.368,1590.7881,0.0011747736,19.09867,14.227947,01_TUMOR
1109D_CRC-Prim-HE-01_042.tif_Row_1_Col_451.tif,0.00017535218,3821.3835,15224.166,1591.8904,0.0011953675,19.192413,14.101625,01_TUMOR
110C7_CRC-Prim-HE-08_007.tif_Row_1201_Col_301.tif,0.00016393926,3812.175,23663.104,1590.5569,0.0011858759,19.079042,14.378144,01_TUMOR
