10009_CRC-Prim-HE-03_009.tif_Row_301_Col_151.tif,42467.58,2.0025454,47802.76,2.4885635,119354.0,4.999958,547.4954,01_TUMOR
10062_CRC-Prim-HE-02_003b.tif_Row_1_Col_301.tif,44088.18,2.003632,46093.555,2.4883504,115024.0,4.9999566,537.4953,01_TUMOR
100B0_CRC-Prim-HE-09_009.tif_Row_1_Col_301.tif,40289.22,2.005686,50543.285,2.4888692,125999.0,4.9999604,562.49554,01_TUMOR
10104_CRC-Prim-HE-10_021.tif_Row_451_Col_1.tif,44476.742,2.002399,45636.676,2.488296,113954.0,4.999956,534.9953,01_TUMOR
10142_CRC-Prim-HE-09_025.tif_Row_151_Col_151.tif,42139.938,2.005415,48310.445,2.4886158,120449.0,4.9999585,549.9954,01_TUMOR
101A0_CRC-Prim-HE-03_034.tif_Row_151_Col_1.tif,38627.766,2.009764,52927.137,2.4891114,131674.0,4.999962,574.9956,01_TUMOR
1021F_CRC-Prim-HE-04_029.tif_Row_151_Col_1.tif,38846.44,2.0032992,52298.133,2.489064,130529.0,4.999962,572.4956,01_TUMOR
10264_CRC-Prim-HE-07_025.tif_Row_1801_Col_1.tif,37594.137,2.0072782,54252.72,2.4892519,135139.0,4.999963,582.49567,01_TUMOR
10286_CRC-Prim-HE-01_002.tif_Row_301_Col_1.tif,39203.94,2.0041676,51863.848,2.4890158,129389.0,4.9999614,569.9956,01_TUMOR
1030D_CRC-Prim-HE-02_031.tif_Row_151_Col_1.tif,44499.777,2.003436,45660.31,2.488296,113954.0,4.999956,534.9953,01_TUMOR
103B7_CRC-Prim-HE-02_026.tif_Row_1_Col_451.tif,40594.3,2.0028214,50022.47,2.4888194,124879.0,4.99996,559.99554,01_TUMOR
103F_CRC-Prim-HE-02_025.tif_Row_1_Col_301.tif,61537.492,2.0022302,32978.734,2.4862335,82354.0,4.9999394,454.99448,01_TUMOR
103F_CRC-Prim-HE-10_013.tif_Row_151_Col_1.tif,38413.145,2.0160527,53556.438,2.4891586,132824.0,4.9999623,577.49567,01_TUMOR
10437_CRC-Prim-HE-02_028.tif_Row_151_Col_451.tif,37862.86,2.0041842,53704.12,2.4892056,133979.0,4.999963,579.99567,01_TUMOR
