10009_CRC-Prim-HE-03_009.tif_Row_301_Col_151.tif,8.079126e-05,3256.556,10751.724,1496.5681,0.0004900879,12.606715,14.189061,01_TUMOR
10062_CRC-Prim-HE-02_003b.tif_Row_1_Col_301.tif,7.267539e-05,3204.7517,24929.387,1488.3114,0.000445247,11.97491,14.305384,01_TUMOR
100B0_CRC-Prim-HE-09_009.tif_Row_1_Col_301.tif,8.54106e-05,3285.9236,9961.183,1501.4785,0.0005188101,12.956321,14.176885,01_TUMOR
10104_CRC-Prim-HE-10_021.tif_Row_451_Col_1.tif,7.847315e-05,3242.2224,13483.169,1494.3293,0.00047698704,12.430087,14.221901,01_TUMOR
10142_CRC-Prim-HE-09_025.tif_Row_151_Col_151.tif,8.286027e-05,3271.641,9318.7295,1499.5028,0.00050618855,12.77054,14.169234,01_TUMOR
101A0_CRC-Prim-HE-03_034.tif_Row_151_Col_1.tif,7.786198e-05,3242.5051,20337.697,1495.3502,0.00046909018,12.396507,14.284592,01_TUMOR
1021F_CRC-Prim-HE-04_029.tif_Row_151_Col_1.tif,7.700538e-05,3236.127,19475.99,1494.1152,0.0004683855,12.327029,14.270306,01_TUMOR
10264_CRC-Prim-HE-07_025.tif_Row_1801_Col_1.tif,7.8616016e-05,3248.8037,21025.76,1496.7118,0.000485192,12.45972,14.3107,01_TUMOR
10286_CRC-Prim-HE-01_002.tif_Row_301_Col_1.tif,8.525004e-05,3300.1697,23572.117,1507.2578,0.0005134953,12.995597,14.351163,01_TUMOR
1030D_CRC-Prim-HE-02_031.tif_Row_151_Col_1.tif,8.899343e-05,3316.4124,11747.188,1508.3859,0.00054360164,13.249498,14.210232,01_TUMOR
103B7_CRC-Prim-HE-02_026.tif_Row_1_Col_451.tif,8.402766e-05,3277.25,9574.588,1500.0374,0.00051445904,12.852723,14.169128,01_TUMOR
103F_CRC-Prim-HE-02_025.tif_Row_1_Col_301.tif,7.5901036e-05,3222.2258,13277.503,1490.2833,0.000465536,12.2186775,14.219932,01_TUMOR
103F_CRC-Prim-HE-10_013.tif_Row_151_Col_1.tif,8.2803126e-05,3274.846,10915.707,1500.8392,0.0005064599,12.778102,14.19708,01_TUMOR
10437_CRC-Prim-HE-02_028.tif_Row_151_Col_451.tif,8.210297e-05,3268.5674,9969.292,1499.3845,0.000503384,12.718857,14.185947,01_TUMOR
104D5_CRC-Prim-HE-09_024.tif_Row_451_Col_151.tif,8.8430825e-05,3309.8267,8658.622,1506.5999,0.0005385452,13.197539,14.138345,01_TUMOR
1055E_CRC-Prim-HE-01_027.tif_Row_151_Col_301.tif,8.45581e-05,3296.9282,25080.889,1506.9706,0.0005120322,12.947356,14.368886,01_TUMOR
105C1_CRC-Prim-HE-07_022.tif_Row_151_Col_1.tif,8.748924e-05,3308.03,13480.176,1507.1959,0.00053467526,13.141734,14.234645,01_TUMOR
1067D_CRC-Prim-HE-07_007.tif_Row_1_Col_151.tif,7.2165305e-05,3205.6584,26881.521,1489.4731,0.0004377772,11.947706,14.342743,01_TUMOR
1084A_CRC-Prim-HE-01_040.tif_Row_301_Col_1.tif,8.41077e-05,3289.6196,22719.482,1504.7563,0.0005030192,12.89847,14.324728,01_TUMOR
1085B_CRC-Prim-HE-02_034.tif_Row_1_Col_301.tif,8.5426764e-05,3288.9546,9140.914,1502.6378,0.0005247969,12.967386,14.157466,01_TUMOR
108A5_CRC-Prim-HE-09_011.tif_Row_1_Col_301.tif,8.28864e-05,3272.33,13005.819,1499.7352,0.0005050345,12.774263,14.2221,01_TUMOR
108B3_CRC-Prim-HE-05_013.tif_Row_1_Col_151.tif,8.832362e-05,3310.1711,11853.577,1506.8804,0.00053840596,13.1930685,14.209461,01_TUMOR
10982_CRC-Prim-HE-02_009b.tif_Row_1_Col_1.tif,8.994071e-05,3313.9922,7748.9536,1506.1628,0.0005511466,13.290728,14.100518,01_TUMOR
109F7_CRC-Prim-HE-01_044.tif_Row_301_Col_1.tif,7.786602e-05,3247.602,29817.578,1497.3552,0.0004637053,12.413406,14.363739,01_TUMOR
10A26_CRC-Prim-HE-07_025.tif_Row_1801_Col_301.tif,8.177053e-05,3269.8896,16230.319,1500.3822,0.00049788953,12.704973,14.270736,01_TUMOR
