000000.bmp,0.00014813559,2492.3943,4521.57,1134.9956,0.00077268766,12.422069,13.500373,1
000001.bmp,0.00013809612,2453.6519,4240.1904,1126.4951,0.0007161008,11.962105,13.48519,1
000002.bmp,0.00013944287,2456.462,3991.6375,1126.6985,0.0007212133,12.014377,13.453444,1
000003.bmp,0.00014212106,2467.307,4189.4478,1129.1592,0.00074153114,12.139656,13.47511,1
000004.bmp,0.00013789248,2454.7861,4159.5566,1127.0729,0.00071500544,11.960635,13.485349,1
000005.bmp,0.00015958196,2521.1877,4805.402,1138.9495,0.00083424756,12.8709135,13.487723,1
000006.bmp,0.00017002007,2553.2148,5977.1797,1144.938,0.0008928749,13.295798,13.487611,1
000007.bmp,0.00016867567,2553.357,6667.397,1145.775,0.00088561396,13.260207,13.539603,1
000008.bmp,0.00013956772,2463.2666,4947.7007,1129.2653,0.00072323874,12.046388,13.563602,1
000009.bmp,0.00012843293,2426.8691,4667.652,1122.5839,0.00066539174,11.553738,13.564994,1
000010.bmp,0.00016911452,2556.073,7569.636,1146.5466,0.0008890072,13.28396,13.610381,1
000011.bmp,0.00015688842,2519.9358,6229.3413,1140.111,0.0008235337,12.790066,13.580533,1
000012.bmp,0.0001563526,2517.6335,6294.019,1139.5587,0.00081873656,12.765075,13.584309,1
000013.bmp,0.00015493626,2515.6514,6503.948,1139.6726,0.00080877997,12.71648,13.605232,1
000014.bmp,0.00015569296,2515.877,6648.575,1139.2919,0.0008118528,12.7389,13.60496,1
000015.bmp,0.00015653342,2524.0098,7865.927,1141.888,0.00081820786,12.797525,13.661417,1
000016.bmp,0.00015577684,2521.416,7865.927,1141.3616,0.00081944367,12.7649975,13.665466,1
000017.bmp,0.00014963216,2502.5269,7596.3716,1137.9512,0.0007809971,12.508407,13.674032,1
000018.bmp,0.00015773544,2527.9036,7922.0654,1142.6389,0.0008270833,12.848141,13.668755,1
000019.bmp,0.00014770578,2495.239,6988.425,1136.3674,0.00076775224,12.421539,13.653064,1
000020.bmp,0.00014714393,2484.3354,4610.161,1132.5157,0.0007668306,12.359151,13.505025,1
000021.bmp,0.00014723731,2484.9795,4434.172,1132.705,0.00076939847,12.364592,13.489312,1
000022.bmp,0.00013912121,2454.7415,3991.6375,1126.2407,0.00071767246,11.997558,13.455372,1
000023.bmp,0.00013942167,2460.3137,4159.5566,1128.2124,0.00072157464,12.029731,13.478403,1
000024.bmp,0.00013640703,2447.7727,4149.779,1125.3274,0.0007092041,11.886531,13.482701,1
000025.bmp,0.00015743598,2519.893,4999.9224,1139.7593,0.00082280213,12.805294,13.511986,1
000026.bmp,0.00017096275,2555.4656,6012.134,1145.2427,0.00089643267,13.33097,13.489725,1
000027.bmp,0.00017083721,2556.4194,6648.575,1145.6759,0.00089475827,13.331803,13.53342,1
000028.bmp,0.00013965639,2461.0503,4947.7007,1128.344,0.0007254028,12.039853,13.562748,1
000029.bmp,0.00012750976,2420.3132,4408.7227,1120.6471,0.0006591461,11.497996,13.538953,1
000030.bmp,0.00016719382,2554.1921,7623.9067,1146.9613,0.00087667,13.223694,13.624445,1
000031.bmp,0.0001547101,2512.6143,6136.3247,1138.6482,0.0008072114,12.697069,13.5873165,1
000032.bmp,0.00015742694,2520.9639,6557.416,1140.1744,0.00081837445,12.809641,13.591507,1
000033.bmp,0.0001565072,2514.983,6415.736,1138.449,0.0008164905,12.758066,13.593574,1
000034.bmp,0.0001555338,2516.8677,6648.575,1139.7695,0.00081234,12.738635,13.609439,1
000035.bmp,0.00015446822,2512.4456,7267.658,1138.7333,0.0008063341,12.689475,13.638038,1
000036.bmp,0.00015723222,2526.0627,7979.4375,1142.2437,0.0008243721,12.826059,13.67008,1
000037.bmp,0.00015181038,2510.8953,7848.2163,1139.7961,0.0007944298,12.606836,13.6794815,1
000038.bmp,0.00015729653,2523.8738,7922.0654,1141.3672,0.000827439,12.818471,13.661764,1
000039.bmp,0.00014861465,2498.3616,6940.665,1136.9923,0.00077738735,12.461224,13.6496105,1
000040.bmp,0.00014689169,2483.9292,4336.634,1132.5198,0.0007650162,12.350071,13.483479,1
000041.bmp,0.00015883792,2523.7957,4813.191,1140.3965,0.00082920765,12.861394,13.488534,1
000042.bmp,0.00013862862,2451.5942,4009.6445,1125.3398,0.0007163143,11.969663,13.46121,1
000043.bmp,0.0001409163,2458.9216,4079.7166,1126.6876,0.000727597,12.068764,13.461488,1
000044.bmp,0.00013534665,2443.3337,4120.985,1124.3043,0.0006986881,11.835868,13.475314,1
000045.bmp,0.0001647439,2539.4792,6129.6167,1142.8265,0.0008613316,13.092693,13.53656,1
000046.bmp,0.00017191653,2560.7192,6305.016,1146.6763,0.00090332504,13.379599,13.498767,1
000047.bmp,0.00017154032,2558.7444,6495.7554,1146.1477,0.0008985631,13.36085,13.528564,1
000048.bmp,0.00014068671,2465.7017,4854.8076,1129.4747,0.00073146657,12.090125,13.550483,1
000049.bmp,0.0001267913,2420.8967,4408.7227,1121.3821,0.00065981585,11.477545,13.53881,1
000050.bmp,0.00016666362,2551.2104,7566.885,1146.1438,0.0008768552,13.196242,13.625058,1
000051.bmp,0.00015035608,2503.262,6234.5234,1137.7764,0.0007863739,12.532484,13.602573,1
000052.bmp,0.00015725898,2519.924,6594.4595,1139.8795,0.0008231491,12.80045,13.595722,1
000053.bmp,0.00015572262,2515.9644,6229.3413,1139.307,0.0008166573,12.740113,13.589698,1
000054.bmp,0.00015085732,2501.3264,6243.0156,1136.7155,0.00078696496,12.538742,13.606896,1
000055.bmp,0.00015432855,2514.4,7554.9214,1139.5693,0.000806261,12.6938505,13.657301,1
000056.bmp,0.00015409214,2517.5227,8069.102,1140.9138,0.0008063848,12.700448,13.680771,1
000057.bmp,0.00015482385,2518.4175,7967.6265,1140.8024,0.000809606,12.725112,13.680368,1
000058.bmp,0.00015531469,2518.5923,7757.189,1140.5656,0.00081185164,12.739804,13.65707,1
000059.bmp,0.00015152055,2506.5786,6643.4717,1138.3188,0.0007910283,12.580151,13.631508,1
000060.bmp,0.00014864237,2491.5815,4446.056,1134.36,0.00077585806,12.433373,13.488212,1
